SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
101109,0,Cash loans,M,Y,N,0,135000,781920,37746,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.004849,-13461,-3164,-4989,-3843,13,1,1,1,1,0,0,Drivers,2,2,2,SUNDAY,10,0,0,0,0,0,0,Agriculture,,0.281003491,,0.1251,0.0778,0.9806,0.7348,0.0173,0.12,0.1724,0.2221,0.2638,0.0925,0.124,0.0932,0.0135,0.0154,0.0725,0.0808,0.9806,0.7452,0.0095,0,0.1379,0.1667,0.2083,0.091,0.0643,0.0475,0,0,0.0729,0.0778,0.9806,0.7383,0.0174,0.12,0.1724,0.1667,0.2083,0.0941,0.1261,0.0949,0.0136,0.0157,reg oper account,block of flats,0.1711,Panel,No,0,0,0,0,-549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101110,0,Cash loans,F,Y,N,2,135000,755190,31995,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.02461,-13529,-3764,-7014,-2108,13,1,1,0,1,0,0,,4,2,2,FRIDAY,15,0,0,0,0,0,0,Self-employed,,0.65544655,0.673830078,0.0227,0.0581,0.9801,0.728,0.0023,0,0.1034,0.0417,0.0833,0.0053,0.0185,0.0175,0,0,0.0231,0.0603,0.9801,0.7387,0.0023,0,0.1034,0.0417,0.0833,0.0055,0.0202,0.0182,0,0,0.0229,0.0581,0.9801,0.7316,0.0023,0,0.1034,0.0417,0.0833,0.0054,0.0188,0.0178,0,0,reg oper account,block of flats,0.015,"Stone, brick",No,6,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
101111,0,Cash loans,F,Y,Y,0,225000,854896.5,43780.5,702000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.0228,-10209,-3268,-2388,-154,5,1,1,0,1,0,1,Accountants,2,2,2,FRIDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.432764238,0.712155155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101112,0,Cash loans,F,N,Y,0,202500,247500,11596.5,247500,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018634,-15521,-1917,-9619,-4167,,1,1,0,1,0,1,Accountants,2,2,2,SATURDAY,15,0,0,0,0,0,0,Self-employed,,0.458098233,0.508286991,0.0722,0.0794,0.9791,,,0,0.1379,0.1667,,0,,0.0629,,0.0628,0.0735,0.0824,0.9791,,,0,0.1379,0.1667,,0,,0.0656,,0.0665,0.0729,0.0794,0.9791,,,0,0.1379,0.1667,,0,,0.0641,,0.0641,,block of flats,0.0674,"Stone, brick",No,0,0,0,0,-2344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101113,0,Cash loans,F,N,Y,0,400500,1125000,45949.5,1125000,Unaccompanied,State servant,Higher education,Separated,House / apartment,0.031329,-18591,-9288,-9090,-2125,,1,1,0,1,0,0,High skill tech staff,1,2,2,TUESDAY,8,0,0,0,0,0,0,Industry: type 11,0.819097044,0.579024775,0.484851475,0.0907,0.1338,0.9697,,,0,0.069,0.0417,,0.0417,,0.0289,,0,0.0924,0.1389,0.9697,,,0,0.069,0.0417,,0.0426,,0.0301,,0,0.0916,0.1338,0.9697,,,0,0.069,0.0417,,0.0424,,0.0294,,0,,block of flats,0.0451,Block,No,0,0,0,0,-2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101114,0,Cash loans,F,Y,Y,0,360000,754740,20884.5,630000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.030755,-12409,-1286,-3372,-4248,9,1,1,0,1,0,0,,1,2,2,MONDAY,17,0,0,0,1,1,0,Trade: type 3,0.629481488,0.602602939,0.662637792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
101115,0,Cash loans,M,Y,Y,1,202500,266652,14593.5,202500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008866,-10218,-313,-1606,-2677,7,1,1,1,1,0,0,,3,2,2,FRIDAY,9,0,0,0,0,1,1,Other,,0.447684526,0.636376171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-2288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
101116,0,Cash loans,F,Y,Y,0,135000,352044,17253,247500,Family,Working,Secondary / secondary special,Married,House / apartment,0.009175,-14390,-2468,-4580,-4708,64,1,1,0,1,0,0,Medicine staff,2,2,2,WEDNESDAY,10,0,0,0,0,1,1,Medicine,,0.70507514,0.569148771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
101117,0,Cash loans,F,N,N,0,144000,585000,32796,585000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.02461,-18656,365243,-6456,-2155,,1,0,0,1,1,0,,1,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,0.486316044,0.657793455,0.438281374,0.4052,0.201,0.9861,,,0.44,0.3793,0.3333,,0.2179,,0.4015,,0.0168,0.4128,0.2086,0.9861,,,0.4431,0.3793,0.3333,,0.2228,,0.4183,,0.0178,0.4091,0.201,0.9861,,,0.44,0.3793,0.3333,,0.2217,,0.4087,,0.0172,,block of flats,0.3824,Panel,No,2,0,2,0,-2341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101119,0,Cash loans,M,Y,Y,1,202500,350581.5,34150.5,333000,Unaccompanied,Working,Higher education,Married,House / apartment,0.031329,-10128,-3090,-857,-2792,19,1,1,0,1,0,0,Laborers,3,2,2,TUESDAY,11,0,0,0,0,0,0,Industry: type 5,,0.651986388,,0.0773,0.0598,0.995,0.932,0.0105,0.08,0.069,0.3333,0.375,,0.063,0.1099,0,0,0.0788,0.062,0.995,0.9347,0.0106,0.0806,0.069,0.3333,0.375,,0.0689,0.1145,0,0,0.0781,0.0598,0.995,0.9329,0.0106,0.08,0.069,0.3333,0.375,,0.0641,0.1118,0,0,reg oper account,block of flats,0.0958,Panel,No,0,0,0,0,-2274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101120,0,Revolving loans,M,N,Y,0,225000,270000,13500,270000,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.026392,-15267,-1393,-1070,-2525,,1,1,0,1,0,0,Laborers,1,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.311976489,0.677054662,0.634705531,0.0588,0.0249,0.9916,,,0.04,0.0345,0.375,,0.0224,,0.0484,,0,0.0599,0.0258,0.9916,,,0.0403,0.0345,0.375,,0.0229,,0.0504,,0,0.0593,0.0249,0.9916,,,0.04,0.0345,0.375,,0.0228,,0.0492,,0,,block of flats,0.038,Panel,No,0,0,0,0,-1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101121,1,Cash loans,M,N,Y,2,180000,436032,20326.5,360000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002506,-15481,-207,-1897,-1833,,1,1,1,1,1,0,Laborers,4,2,2,WEDNESDAY,1,0,0,0,0,0,0,Business Entity Type 3,,0.715745292,0.000527265,0.0814,0.0977,0.9856,0.8028,0.0445,0,0.2069,0.1667,0.2083,0,0.0664,0.084,0,0,0.083,0.1014,0.9856,0.8105,0.0449,0,0.2069,0.1667,0.2083,0,0.0725,0.0875,0,0,0.0822,0.0977,0.9856,0.8054,0.0448,0,0.2069,0.1667,0.2083,0,0.0676,0.0855,0,0,reg oper account,block of flats,0.066,Panel,No,1,0,1,0,-1269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101122,0,Cash loans,F,N,N,1,90000,640458,27265.5,517500,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.018029,-12198,-2058,-465,-3786,,1,1,0,1,0,0,Core staff,3,3,2,SUNDAY,8,0,0,0,0,0,0,Government,,0.347977338,0.605836265,0.1031,0.0319,0.9821,,,0,0.0517,0.1667,,,,0.066,,0.0044,0.105,0.0331,0.9821,,,0,0.0345,0.1667,,,,0.0686,,0,0.1041,0.0319,0.9821,,,0,0.0517,0.1667,,,,0.0672,,0.0045,,block of flats,0.0577,Panel,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101123,0,Cash loans,F,Y,Y,0,54000,188685,8122.5,157500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-20266,365243,-12091,-3536,1,1,0,0,1,1,0,,2,2,2,WEDNESDAY,8,0,0,0,0,0,0,XNA,,0.567652753,0.859924176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101124,0,Cash loans,F,N,N,0,103500,848745,37516.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-21647,-4572,-10274,-5178,,1,1,0,1,1,0,,2,2,2,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.476740642,,0.4052,0.201,0.9861,,,0.44,0.3793,0.3333,,0.2179,,0.4015,,0.0168,0.4128,0.2086,0.9861,,,0.4431,0.3793,0.3333,,0.2228,,0.4183,,0.0178,0.4091,0.201,0.9861,,,0.44,0.3793,0.3333,,0.2217,,0.4087,,0.0172,,block of flats,0.3824,Panel,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101127,1,Cash loans,M,Y,N,0,211500,835380,45445.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.004849,-16492,-2128,-3538,-35,2,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,15,0,0,0,1,1,0,Business Entity Type 3,,0.53023515,0.307736696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101129,0,Cash loans,F,Y,Y,0,207000,1006920,37444.5,900000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.072508,-23282,365243,-13912,-4822,17,1,0,0,1,1,0,,1,1,1,MONDAY,14,0,0,0,0,0,0,XNA,0.820186859,0.76036497,0.649620311,0.1113,0.0744,0.9806,0.7348,0.0105,0.12,0.1034,0.3333,0.375,0,0.0908,0.0748,0,0,0.1134,0.0772,0.9806,0.7452,0.0106,0.1208,0.1034,0.3333,0.375,0,0.0992,0.0779,0,0,0.1124,0.0744,0.9806,0.7383,0.0106,0.12,0.1034,0.3333,0.375,0,0.0923,0.0762,0,0,reg oper account,block of flats,0.0861,Panel,No,0,0,0,0,-3064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
101130,0,Cash loans,F,Y,Y,0,67500,203760,10782,180000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.01885,-24103,365243,-6237,-4385,10,1,0,0,1,0,0,,2,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,,0.696477987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-949,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101131,0,Cash loans,M,N,Y,0,112500,350676,9774,229500,Unaccompanied,Working,Secondary / secondary special,Separated,Rented apartment,0.0228,-13963,-1392,-2938,-3387,,1,1,0,1,0,0,Laborers,1,2,2,MONDAY,10,0,0,0,1,1,0,Construction,0.253266834,0.779134526,0.661023539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101132,0,Revolving loans,F,N,Y,1,157500,135000,6750,135000,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.003818,-12926,-1081,-3633,-5161,,1,1,1,1,1,1,Sales staff,2,2,2,FRIDAY,8,0,0,0,0,0,0,Self-employed,0.375875048,0.720045455,0.807273923,0.0567,0.0706,0.9911,,,0,0.1379,0.1667,,0.034,,0.0661,,,0.0578,0.0733,0.9911,,,0,0.1379,0.1667,,0.0348,,0.0689,,,0.0573,0.0706,0.9911,,,0,0.1379,0.1667,,0.0346,,0.0673,,,,block of flats,0.052,Block,No,0,0,0,0,-2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101133,0,Cash loans,F,N,Y,0,90000,284400,16011,225000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-23942,365243,-13496,-4066,,1,0,0,1,0,0,,2,2,2,MONDAY,9,0,0,0,0,0,0,XNA,,0.552892277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101134,0,Cash loans,F,Y,N,0,135000,450000,23107.5,450000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.004849,-15175,-3046,-3141,-3160,12,1,1,0,1,1,0,Managers,2,2,2,FRIDAY,16,0,0,0,0,1,1,Hotel,0.493554753,0.410219044,0.513693766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101135,0,Cash loans,F,Y,Y,1,135000,299772,21852,247500,Other_B,Working,Secondary / secondary special,Married,House / apartment,0.014464,-10718,-3098,-2343,-3393,6,1,1,0,1,0,0,Medicine staff,3,2,2,WEDNESDAY,9,0,0,0,0,0,0,Medicine,,0.445819839,0.349055251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,5,0,5,0,-2930,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101137,0,Cash loans,M,N,Y,0,123300,497520,25758,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.010147,-8991,-405,-3589,-1666,,1,1,1,1,0,0,,1,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.702910611,0.597192427,0.0856,,0.9737,,,,0.069,0.125,,,,0.0345,,,0.0872,,0.9737,,,,0.069,0.125,,,,0.0359,,,0.0864,,0.9737,,,,0.069,0.125,,,,0.0351,,,,block of flats,0.0271,"Stone, brick",No,0,0,0,0,-310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
101138,0,Cash loans,F,N,Y,0,202500,640080,24259.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.00702,-20726,-10702,-5953,-4253,,1,1,0,1,0,0,Laborers,1,2,2,WEDNESDAY,17,0,0,0,0,0,0,Industry: type 4,,0.624966147,0.710674386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
101139,0,Cash loans,F,Y,Y,1,112500,679500,19867.5,679500,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.026392,-11944,-3319,-1295,-4562,15,1,1,0,1,1,0,Secretaries,3,2,2,WEDNESDAY,11,0,0,0,0,0,0,Security Ministries,,0.492758753,0.639707568,0.0289,,0.9642,,,0,0.1034,0.125,,,,0.0286,,0.0043,0.0294,,0.9643,,,0,0.1034,0.125,,,,0.0298,,0.0045,0.0291,,0.9642,,,0,0.1034,0.125,,,,0.0291,,0.0044,,block of flats,0.0234,"Stone, brick",No,0,0,0,0,-1396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
101141,0,Cash loans,F,N,N,2,139500,135000,10795.5,135000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-16496,-628,-6297,-42,,1,1,1,1,1,0,Core staff,4,2,2,MONDAY,11,0,0,0,0,0,0,Trade: type 7,,0.71522892,0.508286991,0.0588,,0.9901,,,0.04,0.0345,0.375,,,,0.0482,,0,0.0599,,0.9901,,,0.0403,0.0345,0.375,,,,0.0502,,0,0.0593,,0.9901,,,0.04,0.0345,0.375,,,,0.0491,,0,,block of flats,0.0379,Panel,No,0,0,0,0,-2676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101142,1,Cash loans,F,N,Y,2,135000,312768,17095.5,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-11006,-425,-5014,-1500,,1,1,0,1,0,0,Laborers,4,2,2,FRIDAY,10,0,0,0,0,0,0,Medicine,0.276688088,0.36539134,0.076473519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-1148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
101143,0,Cash loans,F,N,Y,1,112500,1006920,42790.5,900000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-10265,-3404,-9322,-2155,,1,1,0,1,0,0,High skill tech staff,3,2,2,SUNDAY,12,0,0,0,0,0,0,Transport: type 3,0.624822597,0.660706449,,0.0825,0.0831,0.9806,0.7348,0.1339,0,0.1379,0.1667,0.2083,0.0739,0.0672,0.0691,0,0.0865,0.084,0.0862,0.9806,0.7452,0.1351,0,0.1379,0.1667,0.2083,0.0756,0.0735,0.072,0,0.0916,0.0833,0.0831,0.9806,0.7383,0.1348,0,0.1379,0.1667,0.2083,0.0752,0.0684,0.0704,0,0.0883,reg oper account,block of flats,0.0732,"Stone, brick",No,1,0,1,0,-1066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101144,0,Cash loans,F,N,N,0,90000,263686.5,28525.5,238500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-18033,-4805,-5096,-1579,,1,1,0,1,0,0,,2,2,2,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 1,,0.205915293,,0.051,0.0414,0.9891,0.6124,0.0356,0.04,0.0862,0.25,0.2917,0.0099,0.0416,0.0553,0,0,0.0473,0.0411,0.9891,0.3989,0.0356,0,0.069,0.1667,0.2083,0.0098,0.0413,0.0433,0,0,0.0515,0.0414,0.9891,0.6176,0.0358,0.04,0.0862,0.25,0.2917,0.0101,0.0423,0.0563,0,0,reg oper account,block of flats,0.052,Block,No,0,0,0,0,-493,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101145,0,Cash loans,M,Y,N,2,315000,840951,35761.5,679500,Unaccompanied,State servant,Secondary / secondary special,Married,Office apartment,0.003818,-13336,-2143,-1047,-1377,19,1,1,0,1,0,0,Core staff,4,2,2,MONDAY,8,0,0,0,0,1,1,Military,,0.570848508,0.656158373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
101146,0,Cash loans,M,N,Y,0,38700,143910,15241.5,135000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-22427,365243,-11112,-4134,,1,0,0,1,0,0,,2,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,,0.0081199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101147,1,Cash loans,M,N,Y,2,315000,1165500,34209,1165500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,-12102,-1904,-1481,-3708,,1,1,0,1,0,0,Drivers,4,3,3,TUESDAY,12,0,0,0,0,0,0,Advertising,,0.337314391,0.000527265,,0.1349,0.9881,,,0.2,0.1724,0.375,,,,0.1355,,0.314,,0.14,0.9881,,,0.2014,0.1724,0.375,,,,0.1411,,0.3325,,0.1349,0.9881,,,0.2,0.1724,0.375,,,,0.1379,,0.3206,,,0.1742,Panel,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101148,0,Cash loans,F,Y,N,1,135000,490536,25888.5,405000,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.025164,-13802,-4963,-5328,-3242,1,1,1,0,1,1,0,,3,2,2,WEDNESDAY,16,0,0,0,0,0,0,Self-employed,0.595827646,0.594094724,0.457899551,0.1021,0.0499,0.9836,0.7756,0.0139,0.08,0.069,0.3333,0.375,0.1088,0.0807,0.0822,0.0116,0.0615,0.104,0.0518,0.9836,0.7844,0.014,0.0806,0.069,0.3333,0.375,0.1113,0.0882,0.0857,0.0117,0.0651,0.1031,0.0499,0.9836,0.7786,0.014,0.08,0.069,0.3333,0.375,0.1107,0.0821,0.0837,0.0116,0.0627,reg oper account,block of flats,0.078,"Stone, brick",No,6,2,6,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101150,0,Cash loans,M,Y,Y,0,112500,835380,33259.5,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-20077,-2357,-9689,-3465,9,1,1,0,1,0,0,,2,2,2,THURSDAY,13,0,0,0,0,0,0,Security,,0.159679234,0.481249341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-1915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101151,0,Cash loans,F,N,N,0,90000,760225.5,32337,679500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00496,-17801,-1743,-1257,-1339,,1,1,0,1,0,0,Laborers,2,2,2,SATURDAY,14,0,0,0,0,0,0,Services,,0.658378983,0.646329898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101152,0,Cash loans,F,N,N,0,112500,495985.5,17946,409500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.010006,-21202,365243,-6542,-4011,,1,0,0,1,1,0,,1,2,2,FRIDAY,7,0,0,0,0,0,0,XNA,,0.610742891,0.619527708,0.001,0,0.9806,0.7348,0.0006,0,0,0,0.0417,0.0026,0.0008,0.0006,0,0,0.0011,0,0.9806,0.7452,0.0006,0,0,0,0.0417,0.0027,0.0009,0.0006,0,0,0.001,0,0.9806,0.7383,0.0006,0,0,0,0.0417,0.0027,0.0009,0.0006,0,0,not specified,terraced house,0.0008,Wooden,No,4,0,4,0,-1912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
